timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1642438452796,53,UserMenu,200,OK,Thread Group 1-11,true,,1646,33,33,53,1,0,DESKTOP-AAG18PE
1642438452793,55,ListSearchProducts,200,OK,Thread Group 1-10,text,true,,9328,717,33,33,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,55,0,0
1642438452793,55,ListSearchProducts,200,OK,Thread Group 1-10,true,,9328,33,33,55,1,0,DESKTOP-AAG18PE
1642438452798,66,SearchProduct,200,OK,Thread Group 1-6,text,true,,17986,669,33,33,https://www.cicek.com/Arama?query=papatya,65,0,0
1642438452798,66,SearchProduct,200,OK,Thread Group 1-6,true,,17986,33,33,65,1,0,DESKTOP-AAG18PE
1642438452803,60,UserMenu,200,OK,Thread Group 1-18,text,true,,1646,574,33,33,https://www.cicek.com/user-menu,60,0,0
1642438452803,60,UserMenu,200,OK,Thread Group 1-18,true,,1646,33,33,60,1,0,DESKTOP-AAG18PE
1642438452809,58,SuggestProduct,200,OK,Thread Group 1-32,text,true,,1358,422,33,33,https://www.cicek.com/Suggest/Get?key=papatya,58,0,0
1642438452809,58,SuggestProduct,200,OK,Thread Group 1-32,true,,1358,33,33,58,1,0,DESKTOP-AAG18PE
1642438452651,218,LoginLogoutEvent,200,OK,Thread Group 1-21,text,true,,636,606,33,33,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,218,0,0
1642438452651,218,LoginLogoutEvent,200,OK,Thread Group 1-21,true,,636,33,33,218,1,0,DESKTOP-AAG18PE
1642438452815,57,UserMenu,200,OK,Thread Group 1-14,text,true,,1646,581,33,33,https://www.cicek.com/user-menu,57,0,0
1642438452815,57,UserMenu,200,OK,Thread Group 1-14,true,,1646,33,33,57,1,0,DESKTOP-AAG18PE
1642438452822,54,UserMenu,200,OK,Thread Group 1-9,text,true,,1646,574,33,33,https://www.cicek.com/user-menu,54,0,0
1642438452822,54,UserMenu,200,OK,Thread Group 1-9,true,,1646,33,33,54,1,0,DESKTOP-AAG18PE
1642438452816,81,SuggestProduct,200,OK,Thread Group 1-29,text,true,,702,429,34,34,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,81,0,0
1642438452816,81,SuggestProduct,200,OK,Thread Group 1-29,true,,702,34,34,81,1,0,DESKTOP-AAG18PE
1642438452607,291,LoginLogoutEvent,200,OK,Thread Group 1-8,text,true,,636,606,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,291,0,0
1642438452607,291,LoginLogoutEvent,200,OK,Thread Group 1-8,true,,636,34,34,291,1,0,DESKTOP-AAG18PE
1642438452832,81,SearchProduct,200,OK,Thread Group 1-19,text,true,,18193,677,34,34,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,77,0,0
1642438452832,81,SearchProduct,200,OK,Thread Group 1-19,true,,18193,34,34,77,1,0,DESKTOP-AAG18PE
1642438452829,86,Anasayfa,200,OK,Thread Group 1-3,text,true,,23757,636,34,34,https://www.cicek.com/,74,0,0
1642438452829,86,Anasayfa,200,OK,Thread Group 1-3,true,,23757,34,34,74,1,0,DESKTOP-AAG18PE
1642438452762,155,HomePageProducts,200,OK,Thread Group 1-24,text,true,,4042,520,34,34,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,155,0,0
1642438452762,155,HomePageProducts,200,OK,Thread Group 1-24,true,,4042,34,34,155,1,0,DESKTOP-AAG18PE
1642438452852,66,ListSearchProducts,200,OK,Thread Group 1-11,text,true,,4455,724,34,34,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,66,0,0
1642438452852,66,ListSearchProducts,200,OK,Thread Group 1-11,true,,4455,34,34,66,1,0,DESKTOP-AAG18PE
1642438452742,183,SearchProduct,200,OK,Thread Group 1-28,text,true,,17985,669,34,34,https://www.cicek.com/Arama?query=papatya,161,0,0
1642438452834,91,SuggestProduct,200,OK,Thread Group 1-27,text,true,,702,575,34,34,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,91,0,0
1642438452742,183,SearchProduct,200,OK,Thread Group 1-28,true,,17985,34,34,161,1,0,DESKTOP-AAG18PE
1642438452834,91,SuggestProduct,200,OK,Thread Group 1-27,true,,702,34,34,91,1,0,DESKTOP-AAG18PE
1642438452767,158,HomePageProducts,200,OK,Thread Group 1-15,text,true,,4042,666,34,34,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,158,0,0
1642438452767,158,HomePageProducts,200,OK,Thread Group 1-15,true,,4042,34,34,158,1,0,DESKTOP-AAG18PE
1642438452759,168,UserMenu,200,OK,Thread Group 1-5,text,true,,1646,575,34,34,https://www.cicek.com/user-menu,168,0,0
1642438452759,168,UserMenu,200,OK,Thread Group 1-5,true,,1646,34,34,168,1,0,DESKTOP-AAG18PE
1642438452492,444,Anasayfa,200,OK,Thread Group 1-33,text,false,"The operation lasted too long: It took 444 milliseconds, but should not have lasted longer than 300 milliseconds.",23770,490,34,34,https://www.cicek.com/,287,0,210
1642438452492,444,Anasayfa,200,OK,Thread Group 1-33,false,"The operation lasted too long: It took 444 milliseconds, but should not have lasted longer than 300 milliseconds.",23770,34,34,287,1,1,DESKTOP-AAG18PE
1642438452863,80,Anasayfa,200,OK,Thread Group 1-10,text,true,,23757,636,34,34,https://www.cicek.com/,75,0,0
1642438452863,80,Anasayfa,200,OK,Thread Group 1-10,true,,23757,34,34,75,1,0,DESKTOP-AAG18PE
1642438452914,44,UserMenu,200,OK,Thread Group 1-19,text,true,,1686,575,34,34,https://www.cicek.com/user-menu,44,0,0
1642438452914,44,UserMenu,200,OK,Thread Group 1-19,true,,1686,34,34,44,1,0,DESKTOP-AAG18PE
1642438452773,205,LoginLogoutEvent,200,OK,Thread Group 1-7,text,true,,636,606,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,205,0,0
1642438452773,205,LoginLogoutEvent,200,OK,Thread Group 1-7,true,,636,34,34,205,1,0,DESKTOP-AAG18PE
1642438452814,167,Anasayfa,200,OK,Thread Group 1-4,text,true,,23757,636,34,34,https://www.cicek.com/,123,0,0
1642438452814,167,Anasayfa,200,OK,Thread Group 1-4,true,,23757,34,34,123,1,0,DESKTOP-AAG18PE
1642438452642,355,LoginLogoutEvent,200,OK,Thread Group 1-12,text,false,"The operation lasted too long: It took 355 milliseconds, but should not have lasted longer than 300 milliseconds.",636,607,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,355,0,0
1642438452642,355,LoginLogoutEvent,200,OK,Thread Group 1-12,false,"The operation lasted too long: It took 355 milliseconds, but should not have lasted longer than 300 milliseconds.",636,34,34,355,1,1,DESKTOP-AAG18PE
1642438452898,133,UserMenu,200,OK,Thread Group 1-8,text,true,,1646,580,34,34,https://www.cicek.com/user-menu,133,0,0
1642438452898,133,UserMenu,200,OK,Thread Group 1-8,true,,1646,34,34,133,1,0,DESKTOP-AAG18PE
1642438452831,203,Anasayfa,200,OK,Thread Group 1-2,text,true,,23757,636,34,34,https://www.cicek.com/,174,0,0
1642438452831,203,Anasayfa,200,OK,Thread Group 1-2,true,,23757,34,34,174,1,0,DESKTOP-AAG18PE
1642438452835,200,SuggestProduct,200,OK,Thread Group 1-23,text,true,,1358,569,34,34,https://www.cicek.com/Suggest/Get?key=papatya,200,0,0
1642438452835,200,SuggestProduct,200,OK,Thread Group 1-23,true,,1358,34,34,200,1,0,DESKTOP-AAG18PE
1642438452826,214,Anasayfa,200,OK,Thread Group 1-31,text,true,,23770,637,34,34,https://www.cicek.com/,173,0,0
1642438452826,214,Anasayfa,200,OK,Thread Group 1-31,true,,23770,34,34,173,1,0,DESKTOP-AAG18PE
1642438452864,177,UserMenu,200,OK,Thread Group 1-6,text,true,,1646,574,34,34,https://www.cicek.com/user-menu,177,0,0
1642438452864,177,UserMenu,200,OK,Thread Group 1-6,true,,1646,34,34,177,1,0,DESKTOP-AAG18PE
1642438452866,183,ListSearchProducts,200,OK,Thread Group 1-18,text,true,,4455,724,34,34,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,183,0,0
1642438452866,183,ListSearchProducts,200,OK,Thread Group 1-18,true,,4455,34,34,183,1,0,DESKTOP-AAG18PE
1642438452962,103,ListSearchProducts,200,OK,Thread Group 1-19,text,true,,4455,725,34,34,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,103,0,0
1642438452962,103,ListSearchProducts,200,OK,Thread Group 1-19,true,,4455,34,34,103,1,0,DESKTOP-AAG18PE
1642438452869,202,UserMenu,200,OK,Thread Group 1-21,text,true,,1686,580,34,34,https://www.cicek.com/user-menu,202,0,0
1642438452869,202,UserMenu,200,OK,Thread Group 1-21,true,,1686,34,34,202,1,0,DESKTOP-AAG18PE
1642438452918,158,SuggestProduct,200,OK,Thread Group 1-24,text,true,,1358,422,34,34,https://www.cicek.com/Suggest/Get?key=papatya,158,0,0
1642438452918,158,SuggestProduct,200,OK,Thread Group 1-24,true,,1358,34,34,158,1,0,DESKTOP-AAG18PE
1642438452925,154,SuggestProduct,200,OK,Thread Group 1-15,text,true,,1358,568,34,34,https://www.cicek.com/Suggest/Get?key=papatya,154,0,0
1642438452925,154,SuggestProduct,200,OK,Thread Group 1-15,true,,1358,34,34,154,1,0,DESKTOP-AAG18PE
1642438452761,319,LoginLogoutEvent,200,OK,Thread Group 1-20,text,false,"The operation lasted too long: It took 319 milliseconds, but should not have lasted longer than 300 milliseconds.",636,606,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,319,0,0
1642438452761,319,LoginLogoutEvent,200,OK,Thread Group 1-20,false,"The operation lasted too long: It took 319 milliseconds, but should not have lasted longer than 300 milliseconds.",636,34,34,319,1,1,DESKTOP-AAG18PE
1642438452978,104,UserMenu,200,OK,Thread Group 1-7,text,true,,1646,580,34,34,https://www.cicek.com/user-menu,104,0,0
1642438452978,104,UserMenu,200,OK,Thread Group 1-7,true,,1646,34,34,104,1,0,DESKTOP-AAG18PE
1642438452925,160,UserMenu,200,OK,Thread Group 1-28,text,true,,1646,574,34,34,https://www.cicek.com/user-menu,160,0,0
1642438452925,160,UserMenu,200,OK,Thread Group 1-28,true,,1646,34,34,160,1,0,DESKTOP-AAG18PE
1642438452815,298,LoginLogoutEvent,200,OK,Thread Group 1-16,text,true,,636,607,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,298,0,0
1642438452815,298,LoginLogoutEvent,200,OK,Thread Group 1-16,true,,636,34,34,298,1,0,DESKTOP-AAG18PE
1642438452764,349,LoginLogoutEvent,200,OK,Thread Group 1-26,text,false,"The operation lasted too long: It took 349 milliseconds, but should not have lasted longer than 300 milliseconds.",876,607,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,349,0,0
1642438452764,349,LoginLogoutEvent,200,OK,Thread Group 1-26,false,"The operation lasted too long: It took 349 milliseconds, but should not have lasted longer than 300 milliseconds.",876,34,34,349,1,1,DESKTOP-AAG18PE
1642438452936,166,ListSearchProducts,200,OK,Thread Group 1-5,text,true,,9328,718,34,34,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,166,0,0
1642438452936,166,ListSearchProducts,200,OK,Thread Group 1-5,true,,9328,34,34,166,1,0,DESKTOP-AAG18PE
1642438452997,121,UserMenu,200,OK,Thread Group 1-12,text,true,,1646,581,34,34,https://www.cicek.com/user-menu,121,0,0
1642438452997,121,UserMenu,200,OK,Thread Group 1-12,true,,1646,34,34,121,1,0,DESKTOP-AAG18PE
1642438452802,319,LoginLogoutEvent,200,OK,Thread Group 1-17,text,false,"The operation lasted too long: It took 319 milliseconds, but should not have lasted longer than 300 milliseconds.",876,607,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,319,0,0
1642438452802,319,LoginLogoutEvent,200,OK,Thread Group 1-17,false,"The operation lasted too long: It took 319 milliseconds, but should not have lasted longer than 300 milliseconds.",876,34,34,319,1,1,DESKTOP-AAG18PE
1642438452925,196,Anasayfa,200,OK,Thread Group 1-11,text,true,,23757,636,34,34,https://www.cicek.com/,196,0,0
1642438452925,196,Anasayfa,200,OK,Thread Group 1-11,true,,23757,34,34,196,1,0,DESKTOP-AAG18PE
1642438453033,98,HomePageProducts,200,OK,Thread Group 1-8,text,true,,4042,666,34,34,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,98,0,0
1642438453033,98,HomePageProducts,200,OK,Thread Group 1-8,true,,4042,34,34,98,1,0,DESKTOP-AAG18PE
1642438452773,361,LoginLogoutEvent,200,OK,Thread Group 1-22,text,false,"The operation lasted too long: It took 361 milliseconds, but should not have lasted longer than 300 milliseconds.",876,606,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,361,0,0
1642438452773,361,LoginLogoutEvent,200,OK,Thread Group 1-22,false,"The operation lasted too long: It took 361 milliseconds, but should not have lasted longer than 300 milliseconds.",876,34,34,361,1,1,DESKTOP-AAG18PE
1642438453034,121,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,0,0,0
1642438452981,171,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,34,34,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,0,0,0
1642438453034,121,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-2,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,34,34,0,1,1,DESKTOP-AAG18PE
1642438452981,171,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-4,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,34,34,0,1,1,DESKTOP-AAG18PE
1642438453084,69,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,34,34,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,0,0,0
1642438453084,69,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-7,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,34,34,0,1,1,DESKTOP-AAG18PE
1642438452764,395,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,0,32,32,https://www.cicek.com/,0,0,0
1642438452764,395,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-1,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,32,32,0,1,1,DESKTOP-AAG18PE
1642438453076,86,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-24,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,0,30,30,https://www.cicek.com/Arama?query=papatya,0,0,0
1642438453076,86,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-24,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,30,30,0,1,1,DESKTOP-AAG18PE
1642438453035,130,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-23,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,0,30,29,https://www.cicek.com/Arama?query=papatya,0,0,0
1642438453035,130,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-23,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,30,29,0,1,1,DESKTOP-AAG18PE
1642438452876,294,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-14,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,28,28,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,0,0,0
1642438452876,294,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-14,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,28,28,0,1,1,DESKTOP-AAG18PE
1642438452815,357,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-30,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,0,27,27,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,0,0,0
1642438452815,357,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-30,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,27,27,0,1,1,DESKTOP-AAG18PE
1642438452815,360,SuggestProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-25,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,26,26,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,0,0,0
1642438452815,360,SuggestProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-25,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,26,26,0,1,1,DESKTOP-AAG18PE
1642438453113,39,UserMenu,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-26,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,34,34,https://www.cicek.com/user-menu,0,0,0
1642438453113,39,UserMenu,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-26,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,34,34,0,1,1,DESKTOP-AAG18PE
1642438452915,262,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,26,26,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,0,0,0
1642438452915,262,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-3,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,26,26,0,1,1,DESKTOP-AAG18PE
1642438453040,141,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-31,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,23,23,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,0,0,0
1642438453040,141,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-31,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,23,23,0,1,1,DESKTOP-AAG18PE
1642438453120,64,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-12,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,22,22,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,0,0,0
1642438453120,64,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-12,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,22,22,0,1,1,DESKTOP-AAG18PE
1642438453073,117,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,21,21,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,0,0,0
1642438453073,117,HomePageProducts,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-21,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,21,21,0,1,1,DESKTOP-AAG18PE
1642438453122,71,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,21,21,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,0,0,0
1642438453122,71,LoginLogoutEvent,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-11,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,21,21,0,1,1,DESKTOP-AAG18PE
1642438452925,278,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-27,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,0,19,19,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,0,0,0
1642438452925,278,SearchProduct,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-27,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,19,19,0,1,1,DESKTOP-AAG18PE
1642438453071,134,Anasayfa,200,OK,Thread Group 1-19,text,true,,23757,637,19,19,https://www.cicek.com/,119,0,0
1642438453071,134,Anasayfa,200,OK,Thread Group 1-19,true,,23757,19,19,119,1,0,DESKTOP-AAG18PE
1642438452785,421,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-13,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,0,18,18,https://www.cicek.com/,0,0,0
1642438453054,154,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,0,18,18,https://www.cicek.com/,0,0,0
1642438452785,421,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: socket closed,Thread Group 1-13,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,18,18,0,1,1,DESKTOP-AAG18PE
1642438453054,154,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-18,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3498,18,18,0,1,1,DESKTOP-AAG18PE
1642438452943,270,LoginLogoutEvent,200,OK,Thread Group 1-10,text,true,,636,606,16,16,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,270,0,0
1642438452943,270,LoginLogoutEvent,200,OK,Thread Group 1-10,true,,636,16,16,270,1,0,DESKTOP-AAG18PE
1642438453113,83,UserMenu,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,0,19,19,https://www.cicek.com/user-menu,0,0,0
1642438453113,83,UserMenu,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-16,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3451,19,19,0,1,1,DESKTOP-AAG18PE
1642438452897,315,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-34,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3535,0,16,16,https://www.cicek.com/,0,0,315
1642438452897,315,Anasayfa,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: java.net.SocketException: Socket closed,Thread Group 1-34,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: javax.net.ssl.SSLException]]]

****** comparison: [[[200                                               ]]]

/",3535,16,16,0,1,1,DESKTOP-AAG18PE
